日期,产品类别,地区,销售额,订单量,月份
2025/2/12,家居用品,南方,2757,20,Feb-25
2025/2/12,家居用品,华东,2841,20,Feb-25
2025/2/12,家居用品,西部,2867,20,Feb-25
2025/2/12,运动户外,北方,2934,20,Feb-25
2025/2/12,运动户外,南方,2281,20,Feb-25
2025/2/12,运动户外,华东,2008,20,Feb-25
2025/2/12,运动户外,西部,2313,20,Feb-25
2025/2/13,电子产品,北方,15059,77,Feb-25
2025/2/13,电子产品,南方,12652,67,Feb-25
2025/2/13,电子产品,华东,9880,48,Feb-25
2025/2/13,电子产品,西部,12302,68,Feb-25
2025/2/13,家用电器,北方,5778,33,Feb-25
2025/2/13,家用电器,南方,3680,20,Feb-25
2025/2/13,家用电器,华东,4267,21,Feb-25
2025/2/13,家用电器,西部,4812,20,Feb-25
2025/2/13,服装服饰,北方,6421,33,Feb-25
2025/2/13,服装服饰,南方,5627,32,Feb-25
2025/2/13,服装服饰,华东,5658,26,Feb-25
2025/2/13,服装服饰,西部,5541,22,Feb-25
2025/2/13,家居用品,北方,3697,20,Feb-25
2025/2/13,家居用品,南方,2846,20,Feb-25
2025/2/13,家居用品,华东,2936,20,Feb-25
2025/2/13,家居用品,西部,3120,20,Feb-25
2025/2/13,运动户外,北方,2904,20,Feb-25
2025/2/13,运动户外,南方,2001,20,Feb-25
2025/2/13,运动户外,华东,2582,20,Feb-25
2025/2/13,运动户外,西部,2604,20,Feb-25
2025/2/14,电子产品,北方,14072,62,Feb-25
2025/2/14,电子产品,南方,9676,45,Feb-25
2025/2/14,电子产品,华东,11175,46,Feb-25
2025/2/14,电子产品,西部,12475,68,Feb-25
2025/2/14,家用电器,北方,4996,20,Feb-25
2025/2/14,家用电器,南方,4309,24,Feb-25
2025/2/14,家用电器,华东,4248,20,Feb-25
2025/2/14,家用电器,西部,4844,27,Feb-25
2025/2/14,服装服饰,北方,6499,29,Feb-25
2025/2/14,服装服饰,南方,6563,33,Feb-25
2025/2/14,服装服饰,华东,5909,25,Feb-25
2025/2/14,服装服饰,西部,5325,29,Feb-25
2025/2/14,家居用品,北方,3271,20,Feb-25
2025/2/14,家居用品,南方,2517,20,Feb-25
2025/2/14,家居用品,华东,2820,20,Feb-25
2025/2/14,家居用品,西部,3289,20,Feb-25
2025/2/14,运动户外,北方,2379,20,Feb-25
2025/2/14,运动户外,南方,2375,20,Feb-25
2025/2/14,运动户外,华东,2083,20,Feb-25
2025/2/14,运动户外,西部,2382,20,Feb-25
2025/2/15,电子产品,北方,14615,71,Feb-25
2025/2/15,电子产品,南方,13185,72,Feb-25
2025/2/15,电子产品,华东,14397,68,Feb-25
2025/2/15,电子产品,西部,16437,69,Feb-25
2025/2/15,家用电器,北方,6631,34,Feb-25
2025/2/15,家用电器,南方,5679,31,Feb-25
2025/2/15,家用电器,华东,5744,27,Feb-25
2025/2/15,家用电器,西部,5497,31,Feb-25
2025/2/15,服装服饰,北方,10091,58,Feb-25
2025/2/15,服装服饰,南方,8014,35,Feb-25
2025/2/15,服装服饰,华东,9056,54,Feb-25
2025/2/15,服装服饰,西部,8135,41,Feb-25
2025/2/15,家居用品,北方,3395,20,Feb-25
2025/2/15,家居用品,南方,3865,20,Feb-25
2025/2/15,家居用品,华东,4014,20,Feb-25
2025/2/15,家居用品,西部,4178,20,Feb-25
2025/2/15,运动户外,北方,4197,25,Feb-25
2025/2/15,运动户外,南方,3592,20,Feb-25
2025/2/15,运动户外,华东,3345,20,Feb-25
2025/2/15,运动户外,西部,2859,20,Feb-25
2025/2/16,电子产品,北方,18788,112,Feb-25
2025/2/16,电子产品,南方,14443,83,Feb-25
2025/2/16,电子产品,华东,10505,50,Feb-25
2025/2/16,电子产品,西部,14517,73,Feb-25
2025/2/16,家用电器,北方,8854,41,Feb-25
2025/2/16,家用电器,南方,5642,32,Feb-25
2025/2/16,家用电器,华东,5649,22,Feb-25
2025/2/16,家用电器,西部,5092,22,Feb-25
2025/2/16,服装服饰,北方,9739,57,Feb-25
2025/2/16,服装服饰,南方,8489,46,Feb-25
2025/2/16,服装服饰,华东,8616,41,Feb-25
2025/2/16,服装服饰,西部,7565,30,Feb-25
2025/2/16,家居用品,北方,5211,21,Feb-25
2025/2/16,家居用品,南方,3983,20,Feb-25
2025/2/16,家居用品,华东,4062,20,Feb-25
2025/2/16,家居用品,西部,3910,23,Feb-25
2025/2/16,运动户外,北方,3104,20,Feb-25
2025/2/16,运动户外,南方,2612,20,Feb-25
2025/2/16,运动户外,华东,3266,20,Feb-25
2025/2/16,运动户外,西部,3140,20,Feb-25
2025/2/17,电子产品,北方,16737,75,Feb-25
2025/2/17,电子产品,南方,10927,52,Feb-25
2025/2/17,电子产品,华东,12273,54,Feb-25
2025/2/17,电子产品,西部,10809,43,Feb-25
2025/2/17,家用电器,北方,5629,29,Feb-25
2025/2/17,家用电器,南方,4252,24,Feb-25
2025/2/17,家用电器,华东,4397,22,Feb-25
2025/2/17,家用电器,西部,3967,20,Feb-25
2025/2/17,服装服饰,北方,7674,38,Feb-25
2025/2/17,服装服饰,南方,6051,33,Feb-25
2025/2/17,服装服饰,华东,6300,30,Feb-25
2025/2/17,服装服饰,西部,7410,40,Feb-25
2025/2/17,家居用品,北方,3981,20,Feb-25
2025/2/17,家居用品,南方,3153,20,Feb-25
2025/2/17,家居用品,华东,3226,20,Feb-25
2025/2/17,家居用品,西部,3467,20,Feb-25
2025/2/17,运动户外,北方,3295,20,Feb-25
2025/2/17,运动户外,南方,2337,20,Feb-25
2025/2/17,运动户外,华东,2127,20,Feb-25
2025/2/17,运动户外,西部,2163,20,Feb-25
2025/2/18,电子产品,北方,13081,75,Feb-25
2025/2/18,电子产品,南方,12132,61,Feb-25
2025/2/18,电子产品,华东,14366,84,Feb-25
2025/2/18,电子产品,西部,11216,62,Feb-25
2025/2/18,家用电器,北方,4591,22,Feb-25
2025/2/18,家用电器,南方,5174,29,Feb-25
2025/2/18,家用电器,华东,4638,24,Feb-25
2025/2/18,家用电器,西部,4229,20,Feb-25
2025/2/18,服装服饰,北方,8125,38,Feb-25
2025/2/18,服装服饰,南方,6451,29,Feb-25
2025/2/18,服装服饰,华东,5918,33,Feb-25
2025/2/18,服装服饰,西部,7426,31,Feb-25
2025/2/18,家居用品,北方,3451,20,Feb-25
2025/2/18,家居用品,南方,2955,20,Feb-25
2025/2/18,家居用品,华东,2837,20,Feb-25
2025/2/18,家居用品,西部,2685,20,Feb-25
2025/2/18,运动户外,北方,2442,20,Feb-25
2025/2/18,运动户外,南方,2130,20,Feb-25
2025/2/18,运动户外,华东,2498,20,Feb-25
2025/2/18,运动户外,西部,2159,20,Feb-25
2025/2/19,电子产品,北方,14049,68,Feb-25
2025/2/19,电子产品,南方,12336,50,Feb-25
2025/2/19,电子产品,华东,11804,61,Feb-25
2025/2/19,电子产品,西部,11871,55,Feb-25
2025/2/19,家用电器,北方,6474,28,Feb-25
2025/2/19,家用电器,南方,3824,20,Feb-25
2025/2/19,家用电器,华东,4289,21,Feb-25
2025/2/19,家用电器,西部,4706,25,Feb-25
2025/2/19,服装服饰,北方,8119,47,Feb-25
2025/2/19,服装服饰,南方,6136,34,Feb-25
2025/2/19,服装服饰,华东,6391,31,Feb-25
2025/2/19,服装服饰,西部,6013,27,Feb-25
2025/2/19,家居用品,北方,3305,20,Feb-25
2025/2/19,家居用品,南方,2831,20,Feb-25
2025/2/19,家居用品,华东,3250,20,Feb-25
2025/2/19,家居用品,西部,3124,20,Feb-25
2025/2/19,运动户外,北方,2774,20,Feb-25
2025/2/19,运动户外,南方,2011,20,Feb-25
2025/2/19,运动户外,华东,2371,20,Feb-25
2025/2/19,运动户外,西部,2112,20,Feb-25
2025/2/20,电子产品,北方,10196,41,Feb-25
2025/2/20,电子产品,南方,10568,48,Feb-25
2025/2/20,电子产品,华东,10344,58,Feb-25
2025/2/20,电子产品,西部,11795,69,Feb-25
2025/2/20,家用电器,北方,5524,25,Feb-25
2025/2/20,家用电器,南方,4861,20,Feb-25
2025/2/20,家用电器,华东,4203,20,Feb-25
2025/2/20,家用电器,西部,3440,20,Feb-25
2025/2/20,服装服饰,北方,6931,31,Feb-25
2025/2/20,服装服饰,南方,4580,27,Feb-25
2025/2/20,服装服饰,华东,6945,30,Feb-25
2025/2/20,服装服饰,西部,4950,21,Feb-25
2025/2/20,家居用品,北方,3664,20,Feb-25
2025/2/20,家居用品,南方,3019,20,Feb-25
2025/2/20,家居用品,华东,2774,20,Feb-25
2025/2/20,家居用品,西部,3128,20,Feb-25
2025/2/20,运动户外,北方,2843,20,Feb-25
2025/2/20,运动户外,南方,2331,20,Feb-25
2025/2/20,运动户外,华东,2350,20,Feb-25
2025/2/20,运动户外,西部,2294,20,Feb-25
2025/2/21,电子产品,北方,13424,59,Feb-25
2025/2/21,电子产品,南方,11019,55,Feb-25
2025/2/21,电子产品,华东,11737,49,Feb-25
2025/2/21,电子产品,西部,11518,62,Feb-25
2025/2/21,家用电器,北方,5026,25,Feb-25
2025/2/21,家用电器,南方,4921,28,Feb-25
2025/2/21,家用电器,华东,4906,22,Feb-25
2025/2/21,家用电器,西部,3786,20,Feb-25
2025/2/21,服装服饰,北方,7857,33,Feb-25
2025/2/21,服装服饰,南方,6317,36,Feb-25
2025/2/21,服装服饰,华东,6307,27,Feb-25
2025/2/21,服装服饰,西部,6262,25,Feb-25
2025/2/21,家居用品,北方,3445,20,Feb-25
2025/2/21,家居用品,南方,2617,20,Feb-25
2025/2/21,家居用品,华东,3029,20,Feb-25
2025/2/21,家居用品,西部,2633,20,Feb-25
2025/2/21,运动户外,北方,2977,20,Feb-25
2025/2/21,运动户外,南方,1795,20,Feb-25
2025/2/21,运动户外,华东,2067,20,Feb-25
2025/2/21,运动户外,西部,2641,20,Feb-25
2025/2/22,电子产品,北方,18296,87,Feb-25
2025/2/22,电子产品,南方,15278,87,Feb-25
2025/2/22,电子产品,华东,17354,70,Feb-25
2025/2/22,电子产品,西部,14590,81,Feb-25
2025/2/22,家用电器,北方,7212,32,Feb-25
2025/2/22,家用电器,南方,5911,35,Feb-25
2025/2/22,家用电器,华东,4387,21,Feb-25
2025/2/22,家用电器,西部,6342,32,Feb-25
2025/2/22,服装服饰,北方,9909,57,Feb-25
2025/2/22,服装服饰,南方,7265,36,Feb-25
2025/2/22,服装服饰,华东,7855,34,Feb-25
2025/2/22,服装服饰,西部,7185,38,Feb-25
2025/2/22,家居用品,北方,5022,22,Feb-25
2025/2/22,家居用品,南方,4208,23,Feb-25
2025/2/22,家居用品,华东,3731,20,Feb-25
2025/2/22,家居用品,西部,3953,21,Feb-25
2025/2/22,运动户外,北方,3268,20,Feb-25
2025/2/22,运动户外,南方,2700,20,Feb-25
2025/2/22,运动户外,华东,3041,20,Feb-25
2025/2/22,运动户外,西部,3456,20,Feb-25
2025/2/23,电子产品,北方,15616,81,Feb-25
2025/2/23,电子产品,南方,14230,68,Feb-25
2025/2/23,电子产品,华东,12865,58,Feb-25
2025/2/23,电子产品,西部,13263,58,Feb-25
2025/2/23,家用电器,北方,7236,36,Feb-25
2025/2/23,家用电器,南方,6420,35,Feb-25
2025/2/23,家用电器,华东,5763,29,Feb-25
2025/2/23,家用电器,西部,6330,33,Feb-25
2025/2/23,服装服饰,北方,8907,52,Feb-25
2025/2/23,服装服饰,南方,7395,41,Feb-25
2025/2/23,服装服饰,华东,7919,43,Feb-25
2025/2/23,服装服饰,西部,8414,42,Feb-25
2025/2/23,家居用品,北方,4994,21,Feb-25
2025/2/23,家居用品,南方,3692,21,Feb-25
2025/2/23,家居用品,华东,4283,20,Feb-25
2025/2/23,家居用品,西部,4106,24,Feb-25
2025/2/23,运动户外,北方,3647,20,Feb-25
2025/2/23,运动户外,南方,2262,20,Feb-25
2025/2/23,运动户外,华东,2946,20,Feb-25
2025/2/23,运动户外,西部,2806,20,Feb-25
2025/2/24,电子产品,北方,12044,52,Feb-25
2025/2/24,电子产品,南方,10586,44,Feb-25
2025/2/24,电子产品,华东,11978,67,Feb-25
2025/2/24,电子产品,西部,10734,56,Feb-25
2025/2/24,家用电器,北方,5428,32,Feb-25
2025/2/24,家用电器,南方,4745,24,Feb-25
2025/2/24,家用电器,华东,4056,20,Feb-25
2025/2/24,家用电器,西部,5848,32,Feb-25
2025/2/24,服装服饰,北方,7283,43,Feb-25
2025/2/24,服装服饰,南方,5712,26,Feb-25
2025/2/24,服装服饰,华东,5938,24,Feb-25
2025/2/24,服装服饰,西部,6661,39,Feb-25
2025/2/24,家居用品,北方,4220,21,Feb-25
2025/2/24,家居用品,南方,3422,20,Feb-25
2025/2/24,家居用品,华东,2673,20,Feb-25
2025/2/24,家居用品,西部,3313,20,Feb-25
2025/2/24,运动户外,北方,2551,20,Feb-25
2025/2/24,运动户外,南方,2250,20,Feb-25
2025/2/24,运动户外,华东,2047,20,Feb-25
2025/2/24,运动户外,西部,2591,20,Feb-25
2025/2/25,电子产品,北方,12788,54,Feb-25
2025/2/25,电子产品,南方,10377,54,Feb-25
2025/2/25,电子产品,华东,10795,44,Feb-25
2025/2/25,电子产品,西部,13131,53,Feb-25
2025/2/25,家用电器,北方,5637,28,Feb-25
2025/2/25,家用电器,南方,3793,20,Feb-25
2025/2/25,家用电器,华东,4377,26,Feb-25
2025/2/25,家用电器,西部,3988,23,Feb-25
2025/2/25,服装服饰,北方,6824,37,Feb-25
2025/2/25,服装服饰,南方,6593,36,Feb-25
2025/2/25,服装服饰,华东,5824,27,Feb-25
2025/2/25,服装服饰,西部,5885,32,Feb-25
2025/2/25,家居用品,北方,3984,20,Feb-25
2025/2/25,家居用品,南方,3021,20,Feb-25
2025/2/25,家居用品,华东,3302,20,Feb-25
2025/2/25,家居用品,西部,2939,20,Feb-25
2025/2/25,运动户外,北方,2604,20,Feb-25
2025/2/25,运动户外,南方,2146,20,Feb-25
2025/2/25,运动户外,华东,2562,20,Feb-25
2025/2/25,运动户外,西部,2347,20,Feb-25
2025/2/26,电子产品,北方,15335,91,Feb-25
2025/2/26,电子产品,南方,11171,51,Feb-25
2025/2/26,电子产品,华东,11223,59,Feb-25
2025/2/26,电子产品,西部,11662,53,Feb-25
2025/2/26,家用电器,北方,5362,22,Feb-25
2025/2/26,家用电器,南方,4805,22,Feb-25
2025/2/26,家用电器,华东,4757,22,Feb-25
2025/2/26,家用电器,西部,3645,20,Feb-25
2025/2/26,服装服饰,北方,7302,42,Feb-25
2025/2/26,服装服饰,南方,6051,27,Feb-25
2025/2/26,服装服饰,华东,6376,34,Feb-25
2025/2/26,服装服饰,西部,4962,25,Feb-25
2025/2/26,家居用品,北方,3798,22,Feb-25
2025/2/26,家居用品,南方,2228,20,Feb-25
2025/2/26,家居用品,华东,3461,20,Feb-25
2025/2/26,家居用品,西部,3023,20,Feb-25
2025/2/26,运动户外,北方,2670,20,Feb-25
2025/2/26,运动户外,南方,2410,20,Feb-25
2025/2/26,运动户外,华东,2085,20,Feb-25
2025/2/26,运动户外,西部,2148,20,Feb-25
2025/2/27,电子产品,北方,13201,70,Feb-25
2025/2/27,电子产品,南方,11140,53,Feb-25
2025/2/27,电子产品,华东,12338,72,Feb-25
2025/2/27,电子产品,西部,12341,65,Feb-25
2025/2/27,家用电器,北方,4888,29,Feb-25
2025/2/27,家用电器,南方,4222,20,Feb-25
2025/2/27,家用电器,华东,3736,20,Feb-25
2025/2/27,家用电器,西部,4670,26,Feb-25
2025/2/27,服装服饰,北方,7749,43,Feb-25
2025/2/27,服装服饰,南方,5603,26,Feb-25
2025/2/27,服装服饰,华东,5595,29,Feb-25
2025/2/27,服装服饰,西部,6005,31,Feb-25
2025/2/27,家居用品,北方,3814,20,Feb-25
2025/2/27,家居用品,南方,3174,20,Feb-25
2025/2/27,家居用品,华东,2928,20,Feb-25
2025/2/27,家居用品,西部,3005,20,Feb-25
2025/2/27,运动户外,北方,2332,20,Feb-25
2025/2/27,运动户外,南方,2510,20,Feb-25
2025/2/27,运动户外,华东,2282,20,Feb-25
2025/2/27,运动户外,西部,2200,20,Feb-25
2025/2/28,电子产品,北方,13516,71,Feb-25
2025/2/28,电子产品,南方,11781,65,Feb-25
2025/2/28,电子产品,华东,8955,40,Feb-25
2025/2/28,电子产品,西部,11134,58,Feb-25
2025/2/28,家用电器,北方,4853,28,Feb-25
2025/2/28,家用电器,南方,4766,26,Feb-25
2025/2/28,家用电器,华东,5187,30,Feb-25
2025/2/28,家用电器,西部,4751,24,Feb-25
2025/2/28,服装服饰,北方,7673,36,Feb-25
2025/2/28,服装服饰,南方,5466,28,Feb-25
2025/2/28,服装服饰,华东,5648,22,Feb-25
2025/2/28,服装服饰,西部,6321,25,Feb-25
2025/2/28,家居用品,北方,3730,21,Feb-25
2025/2/28,家居用品,南方,2619,20,Feb-25
2025/2/28,家居用品,华东,3264,20,Feb-25
2025/2/28,家居用品,西部,2719,20,Feb-25
2025/2/28,运动户外,北方,3022,20,Feb-25
2025/2/28,运动户外,南方,2236,20,Feb-25
2025/2/28,运动户外,华东,2013,20,Feb-25
2025/2/28,运动户外,西部,2185,20,Feb-25
2025/3/1,电子产品,北方,17380,72,Mar-25
2025/3/1,电子产品,南方,15180,89,Mar-25
2025/3/1,电子产品,华东,14999,66,Mar-25
2025/3/1,电子产品,西部,16024,81,Mar-25
2025/3/1,家用电器,北方,6101,33,Mar-25
2025/3/1,家用电器,南方,6376,34,Mar-25
2025/3/1,家用电器,华东,5340,27,Mar-25
2025/3/1,家用电器,西部,5997,25,Mar-25
2025/3/1,服装服饰,北方,9286,45,Mar-25
2025/3/1,服装服饰,南方,8267,38,Mar-25
2025/3/1,服装服饰,华东,8432,37,Mar-25
2025/3/1,服装服饰,西部,9127,41,Mar-25
2025/3/1,家居用品,北方,5116,23,Mar-25
2025/3/1,家居用品,南方,4583,20,Mar-25
2025/3/1,家居用品,华东,4330,24,Mar-25
2025/3/1,家居用品,西部,3947,20,Mar-25
2025/3/1,运动户外,北方,3667,20,Mar-25
2025/3/1,运动户外,南方,3137,20,Mar-25
2025/3/1,运动户外,华东,2539,20,Mar-25
2025/3/1,运动户外,西部,3411,20,Mar-25
2025/3/2,电子产品,北方,18153,82,Mar-25
2025/3/2,电子产品,南方,13446,59,Mar-25
2025/3/2,电子产品,华东,16604,87,Mar-25
2025/3/2,电子产品,西部,12486,66,Mar-25
2025/3/2,家用电器,北方,7146,36,Mar-25
2025/3/2,家用电器,南方,5948,26,Mar-25
2025/3/2,家用电器,华东,5963,32,Mar-25
2025/3/2,家用电器,西部,6047,29,Mar-25
2025/3/2,服装服饰,北方,10691,51,Mar-25
2025/3/2,服装服饰,南方,9283,40,Mar-25
2025/3/2,服装服饰,华东,9411,53,Mar-25
2025/3/2,服装服饰,西部,7978,32,Mar-25
2025/3/2,家居用品,北方,4498,23,Mar-25
2025/3/2,家居用品,南方,3391,20,Mar-25
2025/3/2,家居用品,华东,4293,22,Mar-25
2025/3/2,家居用品,西部,4344,20,Mar-25
2025/3/2,运动户外,北方,3941,22,Mar-25
2025/3/2,运动户外,南方,2773,20,Mar-25
2025/3/2,运动户外,华东,3069,20,Mar-25
2025/3/2,运动户外,西部,2860,20,Mar-25
2025/3/3,电子产品,北方,13717,80,Mar-25
2025/3/3,电子产品,南方,12692,58,Mar-25
2025/3/3,电子产品,华东,13576,70,Mar-25
2025/3/3,电子产品,西部,11392,58,Mar-25
2025/3/3,家用电器,北方,6042,32,Mar-25
2025/3/3,家用电器,南方,4081,20,Mar-25
2025/3/3,家用电器,华东,4443,24,Mar-25
2025/3/3,家用电器,西部,4964,28,Mar-25
2025/3/3,服装服饰,北方,7246,36,Mar-25
2025/3/3,服装服饰,南方,6969,41,Mar-25
2025/3/3,服装服饰,华东,6450,33,Mar-25
2025/3/3,服装服饰,西部,5731,24,Mar-25
2025/3/3,家居用品,北方,2977,20,Mar-25
2025/3/3,家居用品,南方,3036,20,Mar-25
2025/3/3,家居用品,华东,3163,20,Mar-25
2025/3/3,家居用品,西部,3065,20,Mar-25
2025/3/3,运动户外,北方,2823,20,Mar-25
2025/3/3,运动户外,南方,2108,20,Mar-25
2025/3/3,运动户外,华东,2817,20,Mar-25
2025/3/3,运动户外,西部,2614,20,Mar-25
2025/3/4,电子产品,北方,15186,88,Mar-25
2025/3/4,电子产品,南方,12721,63,Mar-25
2025/3/4,电子产品,华东,9957,55,Mar-25
2025/3/4,电子产品,西部,13156,65,Mar-25
2025/3/4,家用电器,北方,6094,35,Mar-25
2025/3/4,家用电器,南方,4564,24,Mar-25
2025/3/4,家用电器,华东,4740,21,Mar-25
2025/3/4,家用电器,西部,5477,32,Mar-25
2025/3/4,服装服饰,北方,8363,48,Mar-25
2025/3/4,服装服饰,南方,5228,25,Mar-25
2025/3/4,服装服饰,华东,7413,31,Mar-25
2025/3/4,服装服饰,西部,5421,30,Mar-25
2025/3/4,家居用品,北方,3668,20,Mar-25
2025/3/4,家居用品,南方,2543,20,Mar-25
2025/3/4,家居用品,华东,3038,20,Mar-25
2025/3/4,家居用品,西部,3439,20,Mar-25
2025/3/4,运动户外,北方,2858,20,Mar-25
2025/3/4,运动户外,南方,2346,20,Mar-25
2025/3/4,运动户外,华东,2257,20,Mar-25
2025/3/4,运动户外,西部,2209,20,Mar-25
2025/3/5,电子产品,北方,13875,76,Mar-25
2025/3/5,电子产品,南方,11626,51,Mar-25
2025/3/5,电子产品,华东,12356,68,Mar-25
2025/3/5,电子产品,西部,10652,53,Mar-25
2025/3/5,家用电器,北方,5325,27,Mar-25
2025/3/5,家用电器,南方,4900,22,Mar-25
2025/3/5,家用电器,华东,4270,23,Mar-25
2025/3/5,家用电器,西部,4619,23,Mar-25
2025/3/5,服装服饰,北方,8695,47,Mar-25
2025/3/5,服装服饰,南方,5435,26,Mar-25
2025/3/5,服装服饰,华东,6506,29,Mar-25
2025/3/5,服装服饰,西部,5455,22,Mar-25
2025/3/5,家居用品,北方,4066,20,Mar-25
2025/3/5,家居用品,南方,2916,20,Mar-25
2025/3/5,家居用品,华东,2548,20,Mar-25
2025/3/5,家居用品,西部,2849,20,Mar-25
2025/3/5,运动户外,北方,3101,20,Mar-25
2025/3/5,运动户外,南方,2237,20,Mar-25
2025/3/5,运动户外,华东,2293,20,Mar-25
2025/3/5,运动户外,西部,2084,20,Mar-25
2025/3/6,电子产品,北方,11625,60,Mar-25
2025/3/6,电子产品,南方,10441,49,Mar-25
2025/3/6,电子产品,华东,12686,67,Mar-25
2025/3/6,电子产品,西部,9631,43,Mar-25
2025/3/6,家用电器,北方,5439,26,Mar-25
2025/3/6,家用电器,南方,4751,28,Mar-25
2025/3/6,家用电器,华东,4449,25,Mar-25
2025/3/6,家用电器,西部,4588,20,Mar-25
2025/3/6,服装服饰,北方,6514,36,Mar-25
2025/3/6,服装服饰,南方,5573,23,Mar-25
2025/3/6,服装服饰,华东,5536,23,Mar-25
2025/3/6,服装服饰,西部,6656,37,Mar-25
2025/3/6,家居用品,北方,3852,20,Mar-25
2025/3/6,家居用品,南方,2958,20,Mar-25
2025/3/6,家居用品,华东,2539,20,Mar-25
2025/3/6,家居用品,西部,2675,20,Mar-25
2025/3/6,运动户外,北方,3023,20,Mar-25
2025/3/6,运动户外,南方,2627,20,Mar-25
2025/3/6,运动户外,华东,2544,20,Mar-25
2025/3/6,运动户外,西部,1973,20,Mar-25
2025/3/7,电子产品,北方,15624,71,Mar-25
2025/3/7,电子产品,南方,11713,59,Mar-25
2025/3/7,电子产品,华东,11736,53,Mar-25
2025/3/7,电子产品,西部,10767,48,Mar-25
2025/3/7,家用电器,北方,5091,22,Mar-25
2025/3/7,家用电器,南方,4497,20,Mar-25
2025/3/7,家用电器,华东,4314,21,Mar-25
2025/3/7,家用电器,西部,3957,20,Mar-25
2025/3/7,服装服饰,北方,8288,48,Mar-25
2025/3/7,服装服饰,南方,5841,25,Mar-25
2025/3/7,服装服饰,华东,5676,32,Mar-25
2025/3/7,服装服饰,西部,6509,29,Mar-25
2025/3/7,家居用品,北方,3623,20,Mar-25
2025/3/7,家居用品,南方,3343,20,Mar-25
2025/3/7,家居用品,华东,3541,20,Mar-25
2025/3/7,家居用品,西部,3027,20,Mar-25
2025/3/7,运动户外,北方,2609,20,Mar-25
2025/3/7,运动户外,南方,2274,20,Mar-25
2025/3/7,运动户外,华东,2263,20,Mar-25
2025/3/7,运动户外,西部,2543,20,Mar-25
2025/3/8,电子产品,北方,14639,77,Mar-25
2025/3/8,电子产品,南方,14622,61,Mar-25
2025/3/8,电子产品,华东,13515,72,Mar-25
2025/3/8,电子产品,西部,14744,85,Mar-25
